id;code;description;unit;fractioned;barcode;internal_barcode;supplier_code;model;part_number;brand_code;inventory_enabled;inventory_minimum;inventory_maximum;inventory_negative;cost;cost_based;utility;utility2;utility3;price;price2;price3;sell_price;sell_price2;sell_price3;ask_price;pred_discount;max_sale_discount;on_sale;is_active;consignment;generic;image;observations;department;subdepartment;use_taxes;taxes;tax_code;use_taxes2;taxes2;tax_code2;use_taxes3;taxes3;tax_code3;created;updated
33742e3a-d1fc-46ef-838c-7136b63c22fd;10071;"PARRILLA HORNO 20"" ATLAS (924411)";UND;1;;;924411;?;;;1.00;1.00;6.00;0.00;2796.83;;35.00;35.00;;3893805.00;3893805.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b7c570cd-b3e3-4fe4-97a6-3d4e5e577328;10072;EMP REF AMS-311(129X 56);UND;0;;;701603;AMS311;;;1.00;1.00;12.00;0.00;5710.00;;35.00;35.00;;8805.31;8805.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
fa324531-3171-49ce-b388-ddf63dfbbe21;10073;EMP REF BMD-350 SUP (66.6 X33.3);UND;0;;;701607;ESPECIAL;;;1.00;1.00;3.00;0.00;2075.00;;35.00;35.00;;3539.82;3539.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
96bb7da7-dc51-4dfc-86ad-569e78fdfb61;10074;EMP REF AMS-197S (52 X104) (701601);UND;0;;;701601;?;;;1.00;1.00;6.00;0.00;3670.00;;35.00;35.00;;5442.48;5442.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
9542ed83-7704-4671-b9f1-31c7ce8ec0cd;10075;CONTROL T. REF ATLAS NF ROBERTSHAW C#VD 2;UND;0;;;614089; ROBERTSHAW;;;1.00;4.00;12.00;0.00;3327.98;;35.00;35.00;;7522.12;7522.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e17840f8-1109-4073-8632-ef1e284d70dc;10076;"CONO-ANILLO BRONCE 1/4""";UND;0;;;05560C-04;?;;;1.00;1.00;12.00;0.00;6592173.00;;35.00;35.00;;88.50;88.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
c2836850-b3f4-42cb-9e42-1680ba8983ef;10077;PUERTA FREZZER M07E/M09(190040RSC);und;1;;;190040RSC;?;;;1.00;1.00;15.00;0.00;2689.66;;35.00;35.00;;3716814.00;3716814.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
ec832920-29a8-4a4d-b38d-a885116389ae;10078;DISCO COCINA 110 PEQ GENERICO;UND;0;;;RCD15;?;;;1.00;1.00;12.00;0.00;3250.80;;35.00;35.00;;4646.02;4646.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8e57feff-ee35-4c13-90f5-079989a2ad0c;10079;CONTROL T. REF ATLAS MILENIO 2PTAS (DESCONTINUADO);UND;0;;;601708;?;;;1.00;4.00;12.00;0.00;7590.86;;35.00;35.00;;11061.95;11061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
25e8fdcd-01f7-4320-b77e-ae7483d34ddf;10080;SWITCH COCINA INF 120VAC (INF-120-575)   C# VD 49;UND;0;;;INF-120-575 / RCS32;?;;;1.00;2.00;12.00;0.00;5753625.00;;35.00;35.00;;9513.27;9513.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
63f6eb0c-d897-42a4-b119-0bec0dda8f0a;10081;DISCO COCINA 110 PEQ P.ROJO GENERICO;UND;0;;;RCD25;?;;;1.00;1.00;6.00;0.00;3524.85;;35.00;35.00;;5088.50;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d99874e8-3811-4009-9afe-250229521949;10082;REGLETA-PUENTE COC 110-220 GDE (5304409888) C#51;UND;0;;;5304409888;5304409888;;;1.00;1.00;12.00;0.00;1665.00;;35.00;35.00;;3318.58;3318.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
aa8da1d5-b79e-47b0-984e-25da7e166eb7;10083;CABLE COC SILICON #12 (GRUE);MTS;1;;;RCC18;?;;;1.00;15.00;100.00;0.00;3358566.00;;35.00;35.00;;840.71;840.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
45bee204-221b-4f9a-9970-814373a3fb70;10084;ESTANTE COBERTOR-TAPA MANTEQ. REF ATLAS MD AF40;UND;1;;;COMA02;?;;;1.00;1.00;6.00;0.00;3950.00;;35.00;35.00;;5973.45;5973.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
fd565b72-b5e7-4023-a768-4ee69410b09c;10085;INTERRUPTOR LUZ TERMINAL CUAD (914035)SM(1886);UND;1;;;914035;?;;;1.00;1.00;12.00;0.00;986.21;;35.00;35.00;;1415.93;1415.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
bcc01618-ff0c-4ed5-9ccd-62ca29099f72;10086;SWITCH (INTERRUPTOR) REF.REDONDO C/CABLES C# VD 42;UND;0;;;RES07;?;;;1.00;1.00;3.00;0.00;756.00;;35.00;35.00;;1327.43;1327.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e1b0dce7-5362-4715-82fe-183c31ac44e1;10087;"PARRILLA NEGRA COC ATLAS CENTRAL 30"" (9924017)";UND;1;;;9924017;?;;;1.00;1.00;12.00;0.00;1573.21;;35.00;35.00;;2212.00;2212.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
509af87f-0c45-4aa0-a026-2d78a3ac4b9b;10088;DISCO COCINA 220 PEQ GENERICO;UND;0;;;RCD16;?;;;1.00;3.00;12.00;0.00;4681.40;;35.00;35.00;;4557.52;4557.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
dc527a6e-6167-4eba-a675-74df7476684a;10089;DISCO COCINA 110 GDE GENERICO;UND;0;;;RCD17;?;;;1.00;1.00;12.00;0.00;3850875.00;;35.00;35.00;;5575.22;5575.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d671a885-6e60-43e6-8f23-997b486c819f;10090;DISCO COCINA 220 GDE GENERICO;UND;0;;;RCD18;?;;;1.00;3.00;12.00;0.00;3723666.00;;35.00;35.00;;5309.73;5309.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
5d61454e-3281-43b1-a6dc-9973e51f98d8;10091;MOTOR ABANICO REF UTILITARIO SM670;UND;0;;;SM670 / REM02;SM670;;;1.00;2.00;6.00;0.00;5817221.00;;35.00;35.00;;9513.27;9513.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b47ba69b-4391-4ed1-9cbc-0e7cad5aaae4;10092;MOTOR REFRIG  5.5 (1/6) R134 TECUMSEH;UND;1;;;REC12;?;;;1.00;1.00;6.00;0.00;31185.00;;35.00;35.00;;43805.31;43805.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
71e208a9-a426-479a-b0f9-41bf228377e1;10093;MOTOR REFRIG  7.5 (1/5) R134 TECUMSEH;UND;0;;;7.5 (1/5) R134; 7.5 (1/5) R134 ;;;1.00;1.00;12.00;0.00;42525.00;;35.00;35.00;;60619.47;60619.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
16c0cf27-73a8-4c75-ba50-fb2b0f75926b;10094;PLATO LAV ATLAS MOD ATW45W (953080);UND;1;;;953080;?;;;1.00;1.00;3.00;0.00;2798.36;;35.00;35.00;;3982301.00;3982301.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
91d90bc3-80e2-4e7c-9906-0182dddecd81;10095;RELAY COMPRESOR ATLAS 5.5 TRES PINES (206007) C# VD 40;UND;0;;;206007;5.5;;;1.00;1.00;12.00;0.00;4290.00;;40.00;40.00;;6150.44;6150.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
4613817a-77f1-4386-b3ed-691eec95f876;10096;TUBO LARGO COC ATLAS (292021);UND;1;;;292021;?;;;1.00;1.00;6.00;0.00;2241.38;;35.00;35.00;;3097345.00;3097345.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
2e60d6a4-8883-418f-968e-d00d1e3d95db;10097;SELENOIDES LAV ATLAS (950750);Und;1;;;950750;?;;;1.00;1.00;3.00;0.00;12281.29;;35.00;35.00;;18141.59;18141.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
16f07412-fa0a-4a83-8605-72395e04213c;10098;"SOBRE COC. ATLAS (GAS) 30"" INOXIDABLE (295245)";UND;1;;;295245;?;;;1.00;1.00;3.00;0.00;5495.69;;35.00;35.00;;11946.90;11946.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
ac9c5536-644c-45da-b74c-3e3bef7e9567;10099;MOTOR REFRIG  4.5 (1/8) R134 TECUMSEN;UND;0;;;REC13;?;;;1.00;1.00;2.00;0.00;26538.49;;40.00;40.00;;37610.62;37610.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8b850efc-f2b1-4b6a-83bb-2ec98248f003;10100;"MANGUERA ICE MAKER (TUBO POLYFLOU) 1/4""";MTS;1;;;673944;?;;;1.00;10.00;305.00;0.00;2190948.00;;35.00;35.00;;398.23;398.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
040f33cc-6ca5-4cbb-83ef-f56919d68cb2;10101;TERMINAL OJO SIN FORRO PLATEADA PARA OLLA;UND;0;;;A-5;?;;;1.00;1.00;12.00;0.00;26.99;;35.00;35.00;;44.25;44.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
fb84caa8-8c0b-4a7b-b5bb-7df45d949d98;10102;TUBO PEQ /CORTO PLANT ATLAS (393216);UND;0;;;393216RSC;?;;;1.00;6.00;12.00;0.00;4280623.00;;35.00;35.00;;3097.35;3097.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
dc458720-b57e-4144-bf85-d4f979f27469;10103;FIBRA P/MOTO (PAQ);PAQ;1;;;;?;;;1.00;1.00;50.00;0.00;403.75;;35.00;35.00;;973.45;973.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
042fa9d8-45e4-4c75-bce9-885e443958f7;10104;BUSHING (BUJE) PTA REFRIG ABS(196235)  C# VD 42;UND;0;;;GOB13;?;;;1.00;8.00;24.00;0.00;1480941.00;;35.00;35.00;;2345.13;2345.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8c282b15-b62c-4b7b-ba36-ff1343966b1c;10105;TERMINAL FASTON BRONCE Y PLATA PEQ;UND;0;;;TE-002 / 180100252 1090997;292B;;;1.00;1.00;2.00;0.00;3289144.00;;35.00;35.00;;66.37;66.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e260ec74-c036-453b-a3a3-9fb95785f8fe;10106;FIBRA VIDRIO C/ ALUMNIO (81260);MTS;1;;;81260;?;;;1.00;3.00;30.00;0.00;2663817.00;;35.00;35.00;;4203.54;4203.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
fe4ea90c-fddd-4729-ad28-844c1ab02410;10107;ASPA ABANICO ABS CW  NEGRA- BLANCA C# VD27;UND;0;;;REM17;WR01L08430;;;1.00;2.00;12.00;0.00;9461224.00;;35.00;35.00;;1637.17;1637.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
7765ac1e-a452-4fc3-9753-78c15033d945;10108;DESHIDRATADOR 15GR LARGO CV#24;UND;0;;;6200452;12gr;;;1.00;6.00;24.00;0.00;810.00;;35.00;35.00;;1327.43;1327.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d995da7c-e414-4dd6-88d6-a146065fef4b;10109;REGULADOR AIRE PLANTILLA GAS ATLAS (292014);und;1;;;292014;?;;;1.00;2.00;24.00;0.00;1037.00;;35.00;35.00;;1460177.00;1460177.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
940a1958-0911-4ec2-9cb9-591a5ffbfa9d;10110;CONMUTADOR 4 POS/PORC C/TORNILLO  C# VD 18;UND;0;;;RCS33;4 PASOS TORNILLO;;;1.00;1.00;50.00;0.00;1795.50;;35.00;35.00;;3097.35;3097.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b1283940-4980-4815-abc1-c78fe04e6de1;10111;BISAGRA PUERTA FREZZER C# VD 42;und;0;;;;?;;;1.00;1.00;12.00;0.00;70.00;;35.00;35.00;;221.24;199.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
420de5a7-7a0f-4ac6-a589-767ccb49539f;10112;TERMINAL FASTON PEQ C/AISLANTE ROJO RJ#15;UND;0;;;;?;;;1.00;1.00;12.00;0.00;1818547.00;;35.00;35.00;;57.52;57.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
728de919-9a6d-4a27-96fc-3dc5dc81a1e8;10113;CONMUTADOR 7 POSICIONES BAKELITA  C# VD 16;UND;0;;;RCS20;ATLAS 7 PASOS;;;1.00;10.00;50.00;0.00;1444.44;;35.00;35.00;;2831.86;2831.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e011a4d4-45e5-4502-aad1-041735294777;10114;ASA PUERTA HORNO;par;1;;;;?;;;1.00;1.00;12.00;0.00;140.00;;35.00;35.00;;4424779.00;420354.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
978db886-5a49-481b-8039-81184703e9f8;10115;ESTANTE PUERTA REF ATLAS N-13/14/15  ARSFC146(DESCONTINUADO);UND;0;;;191309; N-13/14/15  ARSFC146;;;1.00;1.00;12.00;0.00;2991.40;;35.00;35.00;;4203.54;4203.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
795ad421-55bc-4653-a366-44c0e170cd3e;10116;TERMINAL OJETE (614079) C# VD 44;und;0;;;614079;OJO;;;1.00;1.00;200.00;0.00;7943493.00;;35.00;35.00;;132.74;132.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
eebbdd7a-3dae-4188-af4a-e1eb28205385;10117;BAND. COC ATLAS (HORNO) 21';UND;1;;;292536RSC;?;;;1.00;1.00;12.00;0.00;3537326.00;;35.00;35.00;;4955.75;4955.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d99fa683-35b2-4253-9399-b406bc661158;10118;CABLE COC SILICON #14 (DELG);mts;1;;;(914018) (RC-C05);?;;;1.00;5.00;100.00;0.00;4347472.00;;35.00;35.00;;752.21;752.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
58d3da75-c3e7-41b4-bbc5-7f6cf827f586;10119;PUERTA REF ATLAS INF/ALM. C/N13D (190613);und;1;;;190613;?;;;1.00;1.00;2.00;0.00;20595.71;;35.00;35.00;;28318.58;28318.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f3d4a171-f1b8-4496-a588-b9fd34ad8d06;10120;TERMOST EGO P/HORNO (SOLO)   C# VD 50;UND;0;;;914086;?;;;1.00;1.00;12.00;0.00;4331634.00;;35.00;35.00;;6637.17;6637.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d72b1461-b218-4f37-aa44-6f422bad4761;10121;MEMBRANA MICR ATLAS MW5575A (952973);UND;1;;;952973;?;;;1.00;1.00;3.00;0.00;5234.10;;35.00;35.00;;7522124.00;7522124.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
93e01617-3124-4191-bc56-5b3c0183e6dd;10122;TERMINAL HERMBRA PLATA;UND;1;;;;?;;;1.00;1.00;3.00;0.00;22.68;;35.00;35.00;;35.40;35.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
433edc89-779b-48f5-ac85-42e90972110b;10123;BAND. METAL P/MOTOR REF ATLAS (DESCONTINUADO);UND;1;;;190617RSC;?;;;1.00;1.00;3.00;0.00;1897.45;;35.00;35.00;;2654.87;2654.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
788a3661-e8f6-40f5-953b-a6fed247e489;10124;CONMUTADOR 7 POSIC PORCELANA C-V#18;UND;1;;;RCS34;?;;;1.00;1.00;24.00;0.00;4200.00;;35.00;35.00;;6327.43;6327.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
c1056224-1f8f-499a-a3ff-2351e245c5c3;10125;RELAY EST SOLIDO 1/4-1/3 C/CAPACIT;UND;0;;;2008.913 / RCR07 RC0410;1/4-1/3 C/CAPAC;;;1.00;1.00;6.00;0.00;5845714.00;;35.00;35.00;;8628.32;8628.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
35cb0347-a2a7-4a8b-9ced-1e0242828c8b;10126;BAND. VERDURERA  ATLAS AM22/AM26/AM/AF-28/AC09SS;UND;1;;;196746RSC;AC09SSAADA;;;1.00;1.00;6.00;0.00;3697.15;;35.00;35.00;;5575.22;5575.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
0a1cfc5d-d1f5-4474-b3e8-c578ba97b52b;10127;PLUG-ING P/220V C/CABLE Y TERMINALES;UND;0;;;RCA05;?;;;1.00;1.00;36.00;1.00;2100.00;;35.00;35.00;;3053.10;3053.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
aab522f4-cc1c-43c9-84de-3722352967b8;10128;RESIST SECADORA WHPL USA 5400W (279838) ORG;und;1;;;279838;?;;;1.00;1.00;6.00;1.00;14364.00;;35.00;35.00;;21681.42;21681.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
57363b66-e628-44ad-93af-1d8aef0f415b;10129;TERMINAL HERMBRA C/AISLANTE AZUL RJ#17;UND;0;;;T-30;?;;;1.00;1.00;50.00;0.00;2839693.00;;35.00;35.00;;57.52;57.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
2141e525-ee7c-4d39-80e8-edf8659444bc;10130;ESTANTE PUERTA SUPERIOR MED ATLAS AF-28;UND;0;;;ESEN03;?;;;1.00;1.00;2.00;0.00;3950.00;;35.00;35.00;;6061.95;6061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
bbd57be9-7d2b-4471-826b-cb31b016dd0f;10131;TERMINAL OJO C/AISLANTE ROJO T-8 (PEQ) RJ#16;UND;0;;;T-8;T-8;;;1.00;1.00;6.00;0.00;37716.00;;35.00;35.00;;61.95;61.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
da40ab86-666a-4fe8-8dec-8b23f270aabc;10132;BOMBILLO REF 115/15W REF. ATLAS MIL. C# VD 37;UND;0;;;835702;110V;;;1.00;15.00;24.00;0.00;3298458.00;;47.49;35.00;;508.85;508.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
2f52c4bf-c1d3-4179-8b28-16168c305b4a;10133;QUEMADOR ATLAS ALUM GDE (DESCONTINUADO);und;0;;;;ALUM;;;1.00;1.00;24.00;0.00;7971628.00;;35.00;35.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a39674cb-ee8b-4e16-b972-2dddbc7b05e0;10134;QUEMADOR ATLAS ALUM PEQ;und;0;;;WS01F058455;ALUM;;;1.00;3.00;12.00;0.00;760.00;;35.00;35.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
3d8586e3-86a9-41c0-bc33-a1c93c57949b;10135;TAPA QUEMADOR GAS GDE ATLAS L. BRILLANTE;UND;0;;;WS01L10690;?;;;1.00;5.00;12.00;0.00;2766138.00;;35.00;35.00;;4424.78;4424.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e6256d3a-6220-4432-aab0-a737bdb7ba1f;10136;RESIST HORNO INF WW(1800/2400) (5303051519);UND;1;;;5303051519;?;;;1.00;1.00;3.00;0.00;6960.00;;35.00;35.00;;11061.95;11061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
95da1fbe-aacd-4c83-9786-6b1874e3dee5;10137;BAND. ENFRIAD REF G.E. TBS17 / TBS19 / REGE520 / RGI71;UND;1;;;200D6892G006;RGI91/ REGE540 ;;;1.00;1.00;12.00;0.00;3271.75;;35.00;35.00;;4867.26;4867.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f675a5c0-50d2-4f0c-a63a-f20b242ee6c9;10138;MOTOR (AUGER) ICE MAKER FRIGI (242221501 / 241676201);und;1;;;242221501 / 241676201;?;;;1.00;2.00;6.00;0.00;52846.00;;35.00;35.00;;73008.85;73008.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
4f094718-fffc-42d1-acb1-abbbfa0aa3a4;10139;RESIST HORNO 220V TRIANGULO;und;1;;;;?;;;1.00;1.00;12.00;0.00;2100.00;;35.00;35.00;;8407.08;8407.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
24cb201c-8189-4729-b1a7-dfb80c7ead67;10140;PASTILLA DESCONG. FRIGIDAIRE L47 C#44;UND;1;;;REP01;?;;;1.00;1.00;12.00;0.00;1575.00;;35.00;35.00;;3097.35;2831.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
fcd5d859-c18c-449e-8ffd-b401f15d3215;10141;PASTILLA DESCONG. (AT) AT.MILEN.TIPO 261145;und;0;;;614087 / RCP54;?;;;1.00;1.00;2.00;1.00;1404674.00;;35.00;35.00;;3230.09;3230.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
acf8fc94-0e5d-4ffb-9580-34320a50d810;10142;TERMINAL FASTON PEQ C/AISLANTE ROJO;UND;1;;;TE-017;?;;;1.00;1.00;2.00;0.00;147183.00;;35.00;35.00;;22.12;22.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
